age,gender,marital_status,months_at_company,num_appraisals,base_salary,num_penalties,num_raise_requests,num_benefits,past_performance_score,sentiment_score,attendance_rate,completion_rate,attrition_risk
52,Female,Divorced,57,8,15694.82,9,2,9,3,0,0.878,0.709,4
22,Female,Married,67,7,13006.61,8,5,3,0,3,0.918,0.452,5
35,Female,Married,65,0,15165.62,8,5,9,0,1,0.969,0.044,5
52,Male,Single,34,7,9208.61,10,4,4,0,1,0.931,0.611,5
34,Male,Single,43,2,14200.37,1,4,5,3,4,0.941,0.523,1
50,Male,Single,51,0,8357.88,4,3,0,1,2,0.975,0.465,3
23,Male,Single,29,5,9800.62,4,3,2,1,1,0.889,0.761,2
25,Female,Divorced,108,5,17907.09,10,0,8,0,0,0.927,0.595,5
30,Male,Married,35,5,12313.18,4,5,6,0,0,0.927,0.094,3
36,Male,Divorced,34,7,14261.42,8,5,1,4,4,0.87,0.733,3
30,Male,Married,38,1,3694.8,2,5,5,4,1,0.981,0.157,1
56,Male,Single,104,7,15349.63,4,0,7,3,1,0.899,0.278,3
50,Male,Divorced,9,2,13097.57,6,3,6,2,2,0.978,0.803,3
54,Female,Married,101,1,11276.04,4,3,2,3,1,0.94,0.68,2
57,Female,Single,24,0,3826.19,3,3,3,1,0,0.942,0.64,3
28,Female,Single,100,6,11779.66,5,4,0,3,4,0.941,0.031,3
49,Female,Single,59,10,7085.56,10,1,4,3,1,0.994,0.745,5
53,Female,Married,86,8,16509.78,0,0,2,0,2,0.903,0.019,1
37,Male,Single,23,0,14876.68,2,3,3,0,3,0.964,0.69,3
46,Male,Divorced,25,1,19275.02,6,2,10,1,3,0.89,0.742,3
32,Female,Divorced,85,7,4719.78,1,4,3,2,3,0.988,0.794,2
48,Female,Single,109,10,8411.49,1,4,1,1,3,0.872,0.09,2
58,Male,Single,7,3,19712.32,5,1,7,4,3,0.865,0.015,2
50,Female,Divorced,102,8,8071.98,10,2,2,1,3,0.967,0.238,5
55,Male,Married,60,8,15833.62,2,4,3,3,4,0.854,0.07,2
55,Female,Single,24,6,16448.35,2,3,9,2,0,0.997,0.85,2
42,Male,Single,111,5,7035.96,8,4,3,4,3,0.901,0.038,4
59,Male,Divorced,37,0,19545.38,2,3,6,0,3,0.984,0.041,2
35,Male,Divorced,106,4,11716.14,3,1,8,3,3,0.87,0.518,2
33,Female,Single,41,9,17198.81,6,4,6,0,3,0.934,0.143,4
42,Female,Married,51,9,16021.97,1,4,1,1,2,0.858,0.855,1
52,Female,Married,76,5,4364.9,7,1,10,2,4,0.886,0.235,4
24,Male,Divorced,29,9,8506.19,8,5,7,1,0,0.893,0.766,5
43,Female,Divorced,94,4,19645.78,1,5,9,2,3,0.86,0.948,1
34,Female,Single,54,9,7688.4,6,5,6,4,3,0.908,0.955,3
35,Female,Single,58,5,12980.53,7,2,7,0,3,0.918,0.547,4
28,Male,Single,49,8,8727.04,0,4,1,0,3,0.921,0.874,2
23,Male,Single,99,0,9858.81,0,5,0,4,1,0.959,0.893,1
52,Female,Single,26,8,14171.44,6,0,1,2,2,0.911,0.216,4
48,Male,Divorced,79,3,13438.21,0,2,10,1,0,0.988,0.19,2
28,Female,Married,39,8,8410.26,2,5,2,4,3,0.879,0.671,0
27,Female,Divorced,113,6,16933.36,2,4,8,3,3,0.975,0.062,1
43,Male,Single,96,9,17677.49,3,0,2,3,2,0.857,0.42,2
47,Male,Divorced,60,4,8568.89,8,0,4,0,2,0.933,0.061,4
56,Female,Married,18,0,15232.6,3,1,8,1,0,0.97,0.761,2
39,Female,Divorced,33,5,9529.61,1,4,0,2,4,0.977,0.535,2
41,Female,Single,110,4,15128.95,2,5,6,4,4,0.852,0.667,2
35,Female,Married,11,5,8841.67,4,1,6,4,4,0.914,0.521,1
37,Female,Married,109,8,18089.11,0,2,8,3,3,0.905,0.526,1
30,Male,Married,70,7,16429.75,1,2,8,2,2,0.886,0.459,2
43,Male,Married,111,3,13000.43,9,3,8,4,1,0.891,0.435,5
58,Female,Married,69,8,3027.64,10,3,0,4,3,0.885,0.897,4
54,Male,Single,114,1,9123.07,6,2,4,1,4,0.885,0.992,3
56,Male,Divorced,68,1,16212.47,5,3,1,1,1,0.852,0.29,4
28,Female,Divorced,35,2,18687.1,10,3,7,0,1,0.98,0.307,5
25,Female,Single,82,8,3457.22,6,4,0,2,2,0.876,0.626,4
49,Male,Single,36,4,19130.07,9,0,8,3,0,0.948,0.477,3
34,Male,Married,80,1,19371.26,7,5,2,1,0,0.929,0.154,4
46,Female,Married,56,9,6853.74,5,2,0,4,1,0.916,0.431,3
44,Female,Single,83,10,17417.08,9,4,3,3,2,0.858,0.168,5
27,Female,Married,25,2,8824.43,5,4,7,2,1,0.96,0.924,2
52,Female,Divorced,75,10,11637.47,10,4,10,4,0,0.873,0.671,4
42,Male,Divorced,96,7,12483.78,6,4,5,1,0,0.888,0.49,4
26,Female,Married,64,7,11857.35,0,2,2,4,0,0.916,0.154,0
37,Female,Single,6,6,3375.06,4,5,4,0,0,0.94,0.82,4
47,Female,Single,5,7,19861.38,10,3,2,4,3,0.943,0.422,4
38,Female,Married,35,8,8851.01,7,3,10,3,1,0.975,0.676,3
51,Female,Married,111,8,8798.05,3,2,0,2,3,0.866,0.971,2
34,Male,Married,83,10,10374.94,7,1,3,3,0,0.952,0.665,3
57,Male,Divorced,8,3,3811.61,1,3,6,3,4,0.999,0.716,2
55,Male,Single,68,9,6704.27,9,3,8,1,0,0.93,0.256,5
51,Female,Married,1,4,12124.83,0,1,0,2,3,0.865,0.659,1
25,Male,Married,78,10,6356.35,10,4,4,2,4,0.922,0.987,5
38,Male,Married,71,5,12366.9,7,5,9,2,3,0.924,0.718,5
57,Male,Married,89,2,11914.65,0,1,7,4,0,0.87,0.753,0
22,Female,Single,39,3,15760.59,6,5,8,1,1,0.972,0.435,3
40,Female,Married,8,8,3677.94,0,3,8,1,4,0.865,0.297,2
50,Female,Divorced,76,4,5704.96,6,0,6,0,3,0.912,0.491,4
38,Female,Married,71,8,16885.55,1,3,8,0,0,0.88,0.815,2
51,Male,Married,113,10,10148.24,3,0,1,2,2,0.994,0.951,1
32,Male,Married,66,10,10661.11,9,1,1,1,2,0.93,0.051,5
36,Male,Married,26,9,3542.6,4,1,6,1,2,0.911,0.895,3
49,Male,Single,40,0,10655.29,4,0,5,2,2,0.999,0.536,2
42,Male,Divorced,6,6,19649.29,0,4,5,0,3,0.888,0.539,2
57,Male,Married,74,1,4373.32,5,5,10,2,2,0.974,0.396,3
59,Male,Single,96,4,13378.28,4,3,0,2,2,0.918,0.082,2
23,Female,Divorced,15,9,7155.3,1,2,4,4,1,0.93,0.683,0
38,Male,Married,54,9,3189.73,2,1,3,3,3,0.877,0.365,2
58,Female,Single,20,2,10992.07,2,3,4,0,1,0.924,0.763,3
41,Male,Single,21,7,4370.78,3,3,7,4,1,0.902,0.363,2
38,Male,Divorced,1,3,15402.86,5,4,10,2,3,0.869,0.051,4
48,Male,Single,83,8,12132.76,1,2,10,3,2,0.988,0.102,2
41,Female,Divorced,64,0,7205.89,0,4,5,3,4,0.951,0.972,0
59,Male,Divorced,115,0,9991.86,2,4,9,2,0,0.864,0.107,2
29,Male,Married,114,0,12549.45,7,3,0,3,4,0.901,0.715,4
57,Female,Divorced,38,5,19781.48,9,5,4,0,0,0.982,0.977,5
53,Female,Divorced,28,10,16925.27,10,1,0,0,4,0.991,0.374,5
32,Female,Single,21,7,9241.92,5,0,1,3,1,0.993,0.506,2
40,Male,Single,110,0,12734.3,4,0,0,0,2,0.929,0.595,3
45,Male,Single,1,0,13997.19,6,0,0,3,0,0.895,0.542,3
46,Female,Divorced,46,4,19408.3,10,3,9,3,4,0.956,0.803,5
42,Male,Divorced,50,1,8493.22,5,5,8,3,2,0.902,0.155,3
55,Male,Single,42,1,11640.51,10,3,6,0,3,0.862,0.102,5
58,Male,Single,28,9,14772.21,9,1,9,0,1,0.998,0.391,5
26,Male,Divorced,107,8,9241.79,9,0,6,4,2,0.895,0.79,4
33,Female,Single,116,3,12460.43,10,3,1,3,2,0.905,0.696,4
22,Female,Single,49,6,17495.66,4,5,4,4,4,0.994,0.466,1
47,Male,Single,38,4,14042.64,9,5,2,3,0,0.879,0.394,4
33,Female,Married,70,6,18632.0,0,3,2,4,2,0.969,0.603,0
51,Female,Married,43,5,6172.26,0,3,2,2,0,0.906,0.351,1
37,Female,Single,92,5,17328.23,8,2,3,3,3,0.941,0.815,4
39,Male,Single,1,3,10693.74,6,2,4,2,0,0.995,0.215,3
27,Male,Divorced,27,1,17070.75,2,3,7,4,0,0.913,0.625,1
47,Male,Divorced,35,1,9126.1,0,0,4,1,4,0.994,0.445,1
39,Female,Divorced,14,6,12993.59,0,1,8,0,3,0.935,0.866,2
47,Male,Married,16,6,5491.65,5,1,7,3,4,0.893,0.246,2
36,Male,Single,109,3,19940.85,2,3,1,2,1,0.86,0.952,1
48,Male,Married,80,9,7513.48,0,2,7,0,3,0.961,0.256,2
29,Female,Divorced,96,8,3347.54,3,0,4,3,3,0.949,0.72,1
45,Male,Single,7,5,18230.34,6,0,8,1,0,0.887,0.585,4
52,Male,Married,13,6,3226.44,5,3,4,0,1,0.9,0.622,4
46,Female,Divorced,58,2,4351.29,0,2,8,0,4,0.9,0.201,1
31,Male,Married,119,0,17728.43,10,2,3,1,2,0.935,0.582,5
24,Male,Single,24,1,7531.98,8,4,2,2,1,0.994,0.242,4
58,Male,Single,113,9,7403.2,8,1,4,2,1,0.964,0.079,4
33,Female,Married,51,9,18147.75,5,1,6,1,3,0.857,0.5,3
27,Male,Married,94,9,8850.74,3,2,0,4,0,0.91,0.317,2
24,Male,Married,100,1,15615.15,7,2,2,2,0,0.98,0.09,4
24,Female,Married,109,4,8251.67,4,2,3,3,4,0.925,0.726,2
47,Male,Married,40,9,4825.64,9,1,7,0,4,0.886,0.154,5
34,Male,Divorced,5,8,9807.33,7,2,0,1,1,0.883,0.318,3
56,Female,Single,27,9,3459.51,5,5,0,1,1,0.94,0.062,4
38,Male,Single,110,10,5696.52,3,3,0,2,2,0.924,0.144,2
28,Male,Single,100,5,16358.76,4,0,10,4,4,0.954,0.047,2
33,Male,Married,89,5,4077.11,7,1,0,3,2,0.914,0.765,4
53,Female,Single,69,5,11005.01,4,1,9,4,3,0.89,0.688,1
47,Male,Married,79,5,10751.88,3,3,5,2,0,0.876,0.703,3
37,Female,Single,83,5,19893.94,2,1,9,2,3,0.899,0.047,2
28,Female,Single,91,3,3653.05,4,0,7,4,3,0.88,0.922,3
36,Male,Married,97,1,10267.12,8,1,7,4,3,0.865,0.497,4
52,Male,Married,38,7,12120.41,4,3,4,2,1,0.995,0.434,3
41,Female,Divorced,61,6,5542.17,4,4,2,2,2,0.86,0.38,3
27,Female,Married,31,10,6089.32,1,4,2,3,0,0.941,0.912,1
59,Male,Married,36,0,11916.1,1,0,7,4,2,0.875,0.333,0
31,Male,Divorced,115,1,7000.72,0,4,3,2,3,0.949,0.518,0
28,Male,Divorced,69,2,10025.33,10,0,7,4,3,0.975,0.601,4
51,Female,Married,68,3,4348.31,0,0,3,3,1,0.916,0.683,0
54,Male,Divorced,23,0,4297.17,2,0,9,0,2,0.903,0.211,3
27,Male,Divorced,115,2,9515.85,5,4,8,0,2,0.945,0.693,4
22,Male,Married,96,3,19413.7,5,5,1,2,0,0.897,0.321,3
37,Male,Divorced,61,6,7532.12,0,1,0,3,3,0.851,0.988,0
48,Male,Divorced,63,7,12295.42,1,3,3,2,2,0.977,0.957,2
25,Male,Single,50,5,6215.81,5,5,3,4,3,0.915,0.732,2
40,Female,Single,28,9,14228.27,6,1,9,2,2,0.944,0.762,3
54,Male,Married,46,10,13670.72,2,1,3,1,1,0.988,0.893,1
36,Female,Single,58,2,4769.26,6,4,10,1,0,0.911,0.024,4
53,Male,Single,112,3,17957.4,7,1,2,1,1,0.881,0.325,4
36,Male,Married,102,5,17202.26,8,0,8,1,3,0.941,0.217,4
57,Female,Married,92,4,8862.39,5,4,10,0,0,0.959,0.808,3
50,Female,Married,88,5,14219.5,8,2,3,4,3,0.88,0.082,3
42,Male,Single,56,4,4569.57,5,5,6,3,1,0.89,0.234,3
25,Female,Divorced,80,5,10578.12,0,3,2,1,0,0.875,0.295,2
38,Female,Divorced,46,3,19076.52,5,3,7,0,4,0.874,0.724,4
23,Female,Married,52,1,6336.79,9,5,1,3,0,0.961,0.702,5
47,Female,Single,42,1,11944.59,8,1,8,0,2,0.864,0.161,5
28,Female,Divorced,23,5,7849.63,6,2,0,0,1,0.997,0.077,4
34,Female,Divorced,45,3,14824.28,9,2,8,1,0,0.864,0.699,5
35,Female,Single,39,0,5001.23,0,0,9,4,3,0.942,0.382,0
51,Female,Married,88,0,5931.86,0,2,4,3,4,0.88,0.859,1
26,Female,Married,95,8,12409.57,0,3,8,0,0,0.984,0.555,1
36,Female,Single,34,0,13955.12,9,2,4,3,3,0.98,0.619,4
46,Female,Married,61,2,9929.9,8,0,4,3,4,0.93,0.67,3
55,Female,Married,71,0,14696.51,0,4,10,3,4,0.859,0.24,1
34,Female,Married,92,8,4928.97,7,5,4,3,0,0.981,0.074,4
36,Female,Single,59,6,17710.61,3,5,6,0,1,0.938,0.738,3
52,Female,Divorced,97,5,8024.13,5,2,3,3,3,0.976,0.217,3
52,Female,Married,90,6,17856.9,1,1,2,0,2,0.937,0.998,2
48,Female,Single,109,10,15852.14,6,5,7,0,3,0.93,0.831,5
35,Male,Divorced,16,5,6346.37,4,4,7,3,3,0.854,0.311,3
49,Female,Divorced,51,7,11302.0,10,4,5,4,1,0.961,0.571,4
28,Female,Divorced,5,10,13377.2,9,0,1,1,2,0.934,0.545,5
32,Male,Single,33,4,7702.13,4,5,3,0,1,0.859,0.623,3
51,Female,Divorced,88,2,18899.4,10,1,8,4,2,0.958,0.299,5
39,Female,Single,7,10,17368.36,5,1,10,1,1,0.996,0.473,3
53,Female,Married,35,8,14395.39,7,1,6,4,4,0.972,0.24,3
59,Male,Married,113,1,6573.53,0,1,9,1,2,0.981,0.269,1
30,Female,Married,5,9,10067.69,5,2,6,3,4,0.914,0.84,2
24,Female,Married,67,0,15916.01,5,0,4,1,4,0.99,0.61,3
46,Male,Single,51,3,15562.73,10,1,8,3,3,0.92,0.613,5
25,Female,Married,39,7,4833.39,1,2,3,1,0,0.926,0.308,1
57,Male,Divorced,67,1,10205.35,0,5,5,4,4,0.949,0.166,0
29,Male,Divorced,41,2,14914.88,0,1,8,2,0,0.89,0.013,1
23,Female,Divorced,60,3,17236.11,10,0,7,4,3,0.98,0.689,4
44,Male,Divorced,58,6,3114.36,4,1,3,4,3,0.862,0.599,2
25,Female,Divorced,97,10,12014.16,1,0,4,3,3,0.903,0.859,0
55,Male,Married,2,8,18991.94,10,0,9,0,0,0.964,0.078,5
35,Male,Single,90,7,10758.97,1,1,0,0,0,0.902,0.378,1
40,Male,Single,84,7,16011.44,1,0,6,0,2,0.887,0.297,2
51,Male,Single,65,10,6875.31,1,5,8,0,1,0.937,0.82,2
54,Male,Single,109,5,11255.06,5,2,5,3,3,0.886,0.293,3
24,Male,Single,114,6,8955.01,10,3,9,1,4,0.958,0.969,5
56,Female,Married,2,10,5894.51,8,4,7,1,3,0.898,0.224,5
40,Female,Married,112,1,17555.82,5,4,10,3,0,0.909,0.033,3
54,Male,Divorced,94,9,8952.8,1,0,5,2,3,0.864,0.536,0
27,Female,Single,31,10,19199.73,0,2,1,2,2,0.953,0.902,1
29,Female,Married,71,4,6988.63,9,0,5,1,0,0.97,0.547,4
59,Male,Single,91,2,11233.87,10,3,8,2,1,0.967,0.269,5
34,Female,Married,115,6,3691.33,4,2,6,2,1,0.891,0.523,2
23,Female,Single,35,7,5873.78,5,2,4,3,0,0.95,0.266,3
33,Female,Single,41,10,15899.51,1,4,10,2,4,0.918,0.335,0
29,Male,Single,69,6,8887.71,3,1,2,4,4,0.919,0.842,2
38,Female,Single,74,1,9580.8,9,1,0,1,0,0.935,0.27,5
23,Female,Married,23,6,7843.65,7,1,10,1,3,0.91,0.685,4
53,Male,Married,78,1,14411.67,6,1,0,4,4,0.895,0.512,2
56,Male,Married,34,4,16188.02,8,1,4,1,0,0.954,0.529,5
23,Male,Single,23,2,10446.63,7,4,3,4,2,0.948,0.405,3
49,Male,Divorced,88,3,11091.84,2,1,6,3,1,0.872,0.818,2
36,Female,Single,48,7,19131.91,2,0,4,4,1,0.889,0.492,0
52,Female,Single,93,1,7710.06,0,4,6,4,1,0.933,0.427,1
41,Female,Married,93,0,12231.99,8,1,5,2,1,0.895,0.8,4
57,Male,Single,29,6,9650.9,6,5,2,0,0,0.936,0.868,5
48,Male,Married,96,2,16440.83,8,4,10,3,2,0.933,0.779,3
26,Female,Single,68,4,15711.89,6,4,9,2,0,0.851,0.356,3
22,Male,Divorced,62,5,19009.68,4,0,0,3,0,0.992,0.17,3
55,Male,Divorced,79,1,3126.05,2,4,8,1,3,0.92,0.668,3
31,Male,Married,9,8,18938.3,4,4,8,4,3,0.864,0.166,2
50,Female,Divorced,19,4,9528.43,5,4,8,3,4,0.967,0.202,3
27,Female,Divorced,58,2,11137.21,0,3,3,2,1,0.918,0.471,1
24,Female,Divorced,100,2,19638.05,7,4,2,2,3,0.91,0.778,3
52,Female,Single,44,4,16618.26,6,1,1,0,0,0.888,0.328,4
48,Female,Single,38,4,8729.71,5,3,0,3,2,0.982,0.089,3
49,Male,Married,55,10,5232.41,2,1,6,1,4,0.897,0.394,3
36,Female,Married,80,8,7578.08,8,5,6,2,2,0.852,0.874,5
27,Female,Single,68,10,12147.81,9,5,9,4,1,0.913,0.133,5
27,Female,Divorced,38,0,5856.0,10,2,2,3,1,0.862,0.643,5
31,Female,Single,100,3,4861.13,9,4,6,2,0,0.927,0.682,5
24,Male,Married,114,4,16274.64,5,3,9,3,4,0.853,0.849,2
57,Male,Single,113,1,16011.86,1,3,9,2,0,0.901,0.066,2
33,Male,Married,68,3,9874.97,6,2,4,2,1,0.881,0.175,5
46,Female,Married,3,8,19022.21,3,1,5,1,3,0.922,0.962,3
37,Female,Married,94,7,12820.33,0,2,6,0,0,0.935,0.318,3
38,Male,Married,73,5,10139.47,9,4,7,0,3,0.884,0.998,5
57,Male,Married,43,5,11109.8,10,0,7,4,3,0.929,0.111,3
44,Male,Single,18,2,13881.66,2,1,6,1,1,0.852,0.556,1
56,Male,Divorced,82,6,10080.19,7,3,10,4,3,0.872,0.254,4
36,Female,Married,8,8,9219.25,2,3,3,0,1,0.871,0.864,2
45,Female,Divorced,49,0,9908.22,8,0,3,0,4,0.886,0.337,4
57,Female,Married,77,8,7349.12,7,0,5,4,4,0.903,0.548,2
55,Male,Divorced,118,6,11224.06,2,2,1,1,0,0.983,0.77,2
35,Female,Divorced,107,3,8044.23,0,4,7,3,0,0.926,0.482,1
25,Male,Divorced,58,9,14858.7,5,3,0,3,1,0.908,0.183,3
34,Male,Married,110,4,5070.35,8,4,2,0,4,0.988,0.927,5
42,Female,Divorced,84,4,17134.51,1,2,4,3,3,0.963,0.24,1
40,Male,Married,27,0,11351.29,2,1,7,2,4,0.997,0.776,2
34,Female,Divorced,54,1,12074.74,0,1,1,3,0,0.889,0.747,0
23,Female,Single,41,3,16551.74,1,3,5,0,2,0.865,0.986,2
31,Male,Married,88,5,15502.16,1,1,1,4,4,0.963,0.278,1
56,Male,Divorced,56,5,16605.62,10,1,9,0,2,0.981,0.047,5
54,Female,Married,42,7,8533.31,8,2,9,4,3,0.934,0.133,3
52,Female,Married,46,9,9222.6,9,1,6,2,0,0.901,0.548,5
31,Female,Divorced,14,0,19935.64,0,2,5,3,4,0.995,0.474,1
52,Female,Single,111,8,14632.78,0,1,3,4,2,0.853,0.219,1
55,Male,Divorced,79,3,3179.2,6,5,5,4,1,0.99,0.742,3
52,Female,Divorced,55,10,8095.69,9,2,0,2,4,0.97,0.449,4
34,Female,Single,90,6,10756.35,0,0,0,4,0,0.858,0.013,0
23,Male,Married,112,10,6397.78,6,3,3,0,0,0.995,0.052,3
37,Male,Single,17,10,19803.44,2,1,0,3,2,0.907,0.101,2
53,Female,Divorced,98,7,6941.12,6,2,9,3,2,0.942,0.349,3
27,Female,Single,113,8,8468.92,8,5,1,3,1,0.996,0.988,4
49,Female,Divorced,39,7,9868.92,0,3,0,1,2,0.989,0.084,2
34,Male,Divorced,56,3,18644.67,9,0,2,4,1,0.911,0.948,5
52,Male,Married,83,3,5018.91,9,4,2,1,3,0.988,0.919,4
50,Male,Married,11,1,19200.25,2,0,5,4,1,0.869,0.896,0
32,Male,Divorced,70,9,3858.71,2,2,1,1,3,0.87,0.436,3
37,Female,Divorced,37,3,10764.77,9,0,4,3,4,0.964,0.25,4
37,Female,Married,31,9,10052.11,10,0,1,3,0,0.87,0.25,4
56,Female,Married,71,3,9565.94,8,2,7,1,2,0.922,0.32,4
31,Female,Divorced,7,1,10384.44,0,3,5,2,3,0.955,0.92,1
30,Male,Divorced,45,7,9868.68,0,2,4,2,2,0.862,0.25,2
24,Female,Divorced,54,10,11838.54,7,1,8,3,1,0.941,0.113,3
22,Male,Married,37,0,16770.37,4,5,5,4,0,0.992,0.145,2
48,Male,Single,104,6,16279.56,7,3,10,0,4,0.964,0.521,5
27,Male,Divorced,4,4,3133.97,10,4,7,3,3,0.956,0.979,5
44,Female,Divorced,74,4,10295.24,0,3,0,4,4,0.894,0.81,1
55,Female,Single,52,8,19353.55,2,4,9,3,0,0.919,0.014,2
50,Male,Divorced,86,4,11917.92,0,5,1,1,1,0.878,0.686,2
50,Female,Single,114,4,6907.07,10,5,2,0,2,0.997,0.769,5
52,Female,Married,14,0,16626.02,0,0,9,1,0,0.986,0.785,0
40,Female,Single,13,4,11615.61,6,0,1,4,2,0.986,0.452,3
22,Male,Divorced,66,7,16860.1,0,3,0,4,1,0.977,0.675,0
51,Male,Single,36,5,4384.38,7,2,7,0,0,0.859,0.256,5
22,Male,Divorced,28,8,13948.85,4,4,4,3,0,0.89,0.968,3
48,Male,Single,41,10,12079.23,10,2,2,0,0,0.998,0.155,5
26,Male,Single,21,2,10506.59,7,0,10,1,3,0.928,0.907,4
57,Female,Married,23,1,16608.39,6,0,3,4,3,0.883,0.272,2
38,Male,Single,94,1,7266.88,1,3,0,2,4,0.907,0.204,1
44,Female,Single,83,9,14169.0,8,2,3,2,3,0.942,0.719,3
48,Female,Single,93,10,4769.41,8,2,9,0,3,0.871,0.236,5
43,Male,Divorced,74,9,10378.46,5,5,7,1,2,0.978,0.282,3
55,Male,Divorced,83,8,15695.88,6,4,7,0,1,0.976,0.231,4
46,Male,Single,107,5,15685.07,6,4,7,0,2,0.916,0.556,5
34,Male,Divorced,72,7,13419.1,7,0,7,2,1,0.996,0.602,4
30,Female,Single,36,1,3266.56,4,5,1,3,4,0.945,0.321,3
50,Male,Single,75,6,7636.63,4,5,9,0,3,0.978,0.612,3
32,Female,Single,86,10,4301.99,6,3,2,4,2,0.914,0.284,3
22,Female,Married,10,5,18495.67,5,4,7,1,3,0.942,0.874,4
36,Female,Married,100,5,11068.49,10,5,3,4,3,0.88,0.188,5
55,Female,Divorced,41,2,11093.29,0,2,5,2,2,0.891,0.945,1
33,Female,Divorced,68,4,19566.97,4,1,6,0,4,0.895,0.805,4
39,Male,Single,11,2,19660.03,5,2,2,4,3,0.973,0.644,2
32,Male,Single,40,10,12675.52,2,1,5,3,4,0.94,0.288,2
59,Male,Divorced,23,10,15857.77,0,0,0,4,0,0.97,0.735,0
59,Male,Married,11,6,16709.39,3,5,7,4,4,0.933,0.187,2
43,Female,Married,104,8,15679.41,5,5,5,1,4,0.978,0.323,4
58,Female,Divorced,95,3,14870.07,3,3,4,2,3,0.991,0.494,2
22,Male,Divorced,54,0,9414.17,6,4,8,0,4,0.917,0.944,4
36,Male,Divorced,72,0,14639.09,9,4,2,1,2,0.893,0.276,5
44,Male,Divorced,112,2,4201.49,1,5,0,2,4,0.851,0.932,2
32,Male,Single,107,2,5883.14,3,0,4,4,2,0.927,0.673,2
44,Male,Married,77,3,13567.42,0,5,3,0,1,0.935,0.901,2
57,Male,Married,82,6,3981.11,2,2,5,3,3,0.941,0.659,1
52,Male,Divorced,114,3,4992.26,9,2,5,1,4,0.995,0.321,5
37,Female,Single,56,10,18810.01,4,4,0,4,0,0.895,0.666,2
29,Male,Single,56,0,17064.27,6,1,2,2,3,0.875,0.876,3
45,Male,Married,62,6,13932.81,3,1,6,0,1,0.926,0.807,2
52,Female,Divorced,43,7,18625.58,9,4,10,3,1,0.993,0.903,4
58,Female,Married,105,3,11852.49,1,1,6,3,2,0.893,0.33,1
50,Female,Married,78,2,19788.34,10,3,3,2,3,0.982,0.07,5
45,Male,Single,116,6,19075.33,4,2,4,2,1,0.879,0.793,3
54,Female,Single,98,0,9584.5,8,1,5,1,1,0.891,0.509,4
38,Female,Married,29,3,10652.63,8,0,8,0,2,0.885,0.36,5
39,Male,Single,102,5,14162.24,0,3,4,1,3,0.906,0.11,1
46,Male,Married,113,8,6744.26,1,3,4,2,1,0.976,0.52,1
55,Male,Married,19,0,14353.18,3,3,10,1,2,0.888,0.949,2
47,Female,Divorced,57,0,6829.08,5,3,1,1,1,0.882,0.43,4
41,Female,Divorced,59,8,4420.98,4,2,0,3,2,0.98,0.064,2
42,Female,Married,73,8,3024.71,10,2,4,2,2,0.941,0.967,5
33,Male,Divorced,42,10,14304.09,5,3,1,0,2,0.996,0.685,4
46,Female,Married,14,1,16531.22,8,0,1,1,2,0.914,0.03,3
31,Female,Single,95,5,4452.19,8,0,6,3,0,0.96,0.143,3
37,Male,Married,92,8,8400.12,10,5,7,4,4,0.918,0.518,5
58,Female,Single,14,9,17376.7,1,4,8,1,1,0.917,0.419,2
24,Male,Married,7,0,9152.67,10,1,2,3,1,0.865,0.23,4
56,Male,Married,105,7,8181.83,4,5,1,0,2,0.968,0.067,3
48,Male,Divorced,18,3,16589.82,4,1,9,3,4,0.982,0.083,2
58,Female,Married,46,5,6090.97,5,4,8,3,3,0.921,0.966,4
51,Female,Married,70,2,19379.43,0,4,1,3,4,0.945,0.189,1
22,Male,Divorced,27,3,11987.04,4,0,4,0,1,0.94,0.531,3
39,Female,Single,12,2,11332.02,2,4,4,4,3,0.902,0.148,1
33,Female,Single,107,9,17944.0,10,5,4,0,4,0.942,0.165,5
58,Male,Divorced,57,7,7256.58,4,4,4,2,2,0.865,0.374,2
44,Female,Married,1,6,7691.46,9,5,5,4,4,0.87,0.322,5
42,Female,Divorced,64,1,10221.35,9,2,8,3,1,0.915,0.94,3
58,Female,Divorced,2,7,3225.53,9,0,8,2,4,0.906,0.248,4
37,Male,Single,115,5,16673.63,3,1,2,4,0,0.915,0.081,3
54,Male,Single,70,5,13204.42,3,2,2,0,1,0.852,0.299,3
52,Male,Divorced,57,0,6308.61,10,4,7,1,1,0.966,0.509,5
49,Male,Single,82,10,8852.85,2,3,1,4,2,0.964,0.626,1
31,Male,Single,104,6,14948.11,9,0,2,4,4,0.953,0.479,3
22,Male,Married,49,5,8958.63,6,5,0,2,3,0.944,0.614,3
40,Female,Divorced,30,8,10057.4,4,3,1,2,1,0.983,0.595,2
28,Female,Married,82,2,15179.13,0,3,9,2,3,0.904,0.629,1
30,Male,Single,49,9,5655.34,3,2,3,0,4,0.853,0.343,3
55,Female,Divorced,97,10,11106.61,1,1,9,1,0,0.918,0.2,2
25,Female,Single,88,4,12752.93,5,1,9,3,0,0.951,0.773,2
28,Male,Single,97,4,5877.36,3,4,10,3,2,0.889,0.276,2
47,Male,Single,34,7,15141.28,1,4,8,0,1,0.891,0.155,2
51,Female,Married,47,8,9270.74,7,0,1,4,1,0.965,0.644,4
46,Female,Divorced,73,9,7755.89,6,0,9,1,4,0.911,0.034,2
45,Female,Married,61,2,7657.62,10,3,1,2,4,0.856,0.688,5
